RunID_vial,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,_rxn_organic-inchikey,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
7855,1.328124054,1.055686838,6.45718003,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7856,0.987768882,0.902122356,6.447425982,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7857,0.356894281,1.243672444,3.536734835,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7858,0.217291304,0.390615942,7.261878261,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7859,1.036232236,1.451305026,3.536734835,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7860,1.426897569,1.274206597,3.542875,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7861,0.727466926,1.052093385,0.719980545,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7862,0.418410543,1.475047923,5.33557508,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7863,1.134025559,1.283202875,5.33557508,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7864,0.776217252,0.614357827,5.33557508,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7865,0.063439799,0.119202341,4.343762542,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7866,0.073149296,0.365304225,7.841647887,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7867,0.835971572,1.455118729,4.343762542,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7868,1.208512521,1.158933222,4.336510851,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7869,0.49716036,1.350987387,2.67354955,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7870,0.581586207,1.549578711,6.677391304,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7871,1.365838235,1.178084967,4.851013072,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7872,0.999844771,1.156746732,4.851013072,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7873,0.294838129,0.440125899,2.668741007,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7874,0.32873991,0.390503737,6.657428999,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7875,1.091343137,0.908189542,4.851013072,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7876,1.457336601,1.124129085,4.851013072,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7877,0.813031136,0.783802198,2.207663004,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7878,0.50443921,1.53349696,6.345568389,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7879,1.295508306,1.183179402,4.469076412,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7880,0.923435216,0.988666113,4.469076412,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7881,0.188036585,0.644743902,3.393526132,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7882,0.116693431,0.449929927,7.179392701,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7883,0.837952381,1.377753968,5.449022222,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7884,1.193487302,1.199044444,5.449022222,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7885,0.571281955,0.991492481,1.567921053,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7886,0.645832298,0.806184783,5.907040373,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7887,1.341445652,1.082149068,5.907040373,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7888,0.993639752,0.917571429,5.907040373,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7889,0.326409864,0.767564626,3.944105442,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7890,0.194188571,0.800035714,7.555905714,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7891,0.993039116,0.796107143,3.944105442,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7892,1.373969388,1.199047619,3.944105442,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7893,0.677813559,1.618016949,1.57087194,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7894,0.385575428,0.579494557,5.916225505,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7895,1.082270607,1.252108865,5.916225505,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7896,0.733923795,0.80066874,5.916225505,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7897,0.040780239,0.152260647,3.950822828,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7898,0.044260372,0.104978541,7.566713877,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7899,0.815865417,1.541270869,3.950822828,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
7900,1.199488055,1.144191126,3.957564846,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
